,gts,preds
10136,2,11
10137,0,0
10138,0,0
10139,0,4
10140,0,0
10141,15,0
10142,0,0
10143,13,0
10144,8,15
10145,4,4
10146,0,0
10147,0,0
10148,0,11
10149,0,0
10150,0,0
10151,8,14
10152,5,5
10153,0,0
10154,0,0
10155,13,2
10156,0,4
10157,0,0
10158,0,0
10159,0,0
10160,0,0
10161,0,0
10162,1,14
10163,0,0
10164,0,0
10165,0,0
10166,0,0
10167,8,4
10168,13,13
10169,13,13
10170,0,0
10171,0,0
10172,13,15
10173,0,0
10174,0,0
10175,0,4
10176,13,13
10177,13,15
10178,0,0
10179,0,0
10180,0,0
10181,0,0
10182,0,0
10183,0,0
10184,0,0
10185,2,2
10186,15,0
10187,0,0
10188,1,9
10189,0,0
10190,13,15
10191,5,5
10192,2,2
10193,0,0
10194,0,0
10195,8,15
10196,13,15
10197,8,2
10198,0,0
10199,2,2
10200,0,0
10201,15,15
10202,0,0
10203,2,2
10204,8,4
10205,8,8
10206,0,0
10207,8,14
10208,13,13
10209,8,4
10210,0,0
10211,0,0
10212,0,0
10213,0,0
10214,0,0
10215,0,0
10216,0,0
10217,0,4
10218,2,2
10219,5,5
10220,0,0
10221,0,4
10222,0,0
10223,0,0
10224,0,0
10225,13,13
10226,15,15
10227,0,0
10228,0,0
10229,13,10
10230,0,0
10231,0,0
10232,4,4
10233,13,13
10234,13,15
10235,13,15
10236,13,15
10237,0,0
10238,0,0
10239,0,0
10240,15,15
10241,13,13
10242,0,0
10243,0,0
10244,8,4
10245,0,0
10246,13,13
10247,15,4
10248,0,4
10249,8,8
10250,0,8
10251,0,2
10252,0,0
10253,13,13
10254,13,13
10255,8,4
10256,0,0
10257,5,5
10258,0,0
10259,0,0
10260,0,4
10261,13,13
10262,0,0
10263,0,11
10264,1,8
10265,0,0
10266,0,0
10267,2,11
10268,13,13
10269,0,0
10270,0,0
10271,0,0
10272,0,0
10273,8,15
10274,13,15
10275,13,13
10276,0,0
10277,0,0
10278,0,0
10279,0,0
10280,13,15
10281,0,0
10282,3,0
10283,0,0
10284,0,0
10285,0,0
10286,0,0
10287,0,0
10288,13,15
10289,13,15
10290,5,5
10291,0,0
10292,0,0
10293,0,0
10294,0,0
10295,0,0
10296,0,0
10297,0,0
10298,0,0
10299,0,0
10300,15,15
10301,0,0
10302,0,0
10303,13,2
10304,0,14
10305,0,4
10306,13,13
10307,0,15
10308,0,0
10309,1,0
10310,0,0
10311,13,2
10312,13,13
10313,8,8
10314,13,15
10315,13,8
10316,0,0
10317,0,0
10318,0,0
10319,0,4
10320,0,8
10321,0,11
10322,8,8
10323,0,0
10324,0,0
10325,0,0
10326,0,0
10327,0,0
10328,0,0
10329,0,0
10330,13,13
10331,13,14
10332,13,15
10333,13,13
10334,13,4
10335,13,15
10336,0,0
10337,0,0
10338,0,0
10339,0,0
10340,5,5
10341,0,0
10342,0,0
10343,13,13
10344,13,15
10345,0,0
10346,13,10
10347,0,4
10348,0,0
10349,13,15
10350,0,0
10351,13,13
10352,0,0
10353,8,4
10354,0,4
10355,0,0
10356,0,0
10357,15,0
10358,0,0
10359,0,4
10360,0,0
10361,0,0
10362,0,0
10363,13,2
10364,13,13
10365,0,0
10366,0,0
10367,0,0
10368,0,0
10369,0,0
10370,0,0
10371,0,4
10372,13,2
10373,0,0
10374,0,0
10375,0,15
10376,0,0
10377,0,6
10378,13,13
10379,11,11
10380,13,2
10381,0,0
10382,0,0
10383,0,0
10384,8,8
10385,13,2
10386,8,15
10387,0,0
10388,0,0
10389,0,8
10390,0,0
10391,0,0
10392,0,0
10393,0,0
10394,0,8
10395,13,13
10396,8,4
10397,0,0
10398,0,4
10399,0,4
10400,15,13
10401,15,4
10402,0,0
10403,0,15
10404,0,0
10405,0,0
10406,0,0
10407,13,13
10408,0,0
10409,0,0
10410,0,0
10411,13,15
10412,5,5
10413,0,0
10414,0,0
10415,0,15
10416,1,15
10417,0,0
10418,0,0
10419,13,13
10420,8,8
10421,0,0
10422,13,13
10423,0,0
10424,0,0
10425,0,0
10426,13,13
10427,0,0
10428,0,0
10429,0,0
10430,0,0
10431,0,0
10432,0,0
10433,0,0
10434,11,11
10435,13,2
10436,15,15
10437,10,0
10438,0,0
10439,13,15
10440,13,15
10441,0,0
10442,0,0
10443,0,0
10444,0,0
10445,0,0
10446,0,0
10447,8,8
10448,13,13
10449,0,0
10450,0,0
10451,0,4
10452,0,4
10453,13,15
10454,5,5
10455,13,9
10456,0,0
10457,0,0
10458,0,0
10459,14,15
10460,0,0
10461,9,9
10462,0,0
10463,0,0
10464,0,0
10465,0,0
10466,0,2
10467,13,13
10468,13,15
10469,13,13
10470,8,14
10471,0,0
10472,0,0
10473,3,3
10474,0,0
10475,13,9
10476,13,15
10477,3,4
10478,0,0
10479,0,0
10480,0,0
10481,0,4
10482,13,13
10483,0,0
10484,2,0
10485,8,8
10486,0,0
10487,13,13
10488,13,13
10489,0,0
10490,3,3
10491,13,13
10492,8,14
10493,8,14
10494,5,5
10495,13,0
10496,0,0
10497,0,0
10498,8,2
10499,0,15
10500,0,0
10501,0,0
10502,15,0
10503,0,4
10504,0,0
10505,0,0
10506,13,13
10507,5,5
10508,0,0
10509,0,0
10510,0,0
10511,0,0
10512,0,0
10513,0,4
10514,0,0
10515,13,13
10516,13,13
10517,0,0
10518,0,0
10519,0,0
10520,8,8
10521,13,2
10522,0,4
10523,13,13
10524,5,5
10525,0,0
10526,0,0
10527,13,13
10528,0,0
10529,0,0
10530,13,13
10531,5,5
10532,15,0
10533,0,0
10534,13,13
10535,8,4
10536,0,0
10537,14,14
10538,0,0
10539,0,0
10540,0,0
10541,13,13
10542,13,13
10543,13,2
10544,15,15
10545,0,4
10546,0,0
10547,0,0
10548,13,13
10549,13,2
10550,13,13
10551,8,8
10552,15,15
10553,0,0
10554,0,0
10555,0,0
10556,0,0
10557,0,0
10558,0,0
10559,0,0
10560,0,4
10561,0,0
10562,0,0
10563,13,13
10564,8,14
10565,0,4
10566,0,0
10567,0,4
10568,8,8
10569,0,0
10570,0,0
10571,8,4
10572,13,13
10573,0,0
10574,0,0
10575,15,0
10576,13,13
10577,13,15
10578,0,0
10579,0,0
10580,0,0
10581,8,12
10582,0,0
10583,0,0
10584,0,0
10585,1,0
10586,0,0
10587,0,0
10588,15,15
10589,13,15
10590,0,0
10591,0,0
10592,0,0
10593,0,0
10594,13,15
10595,5,5
10596,0,0
10597,0,0
10598,13,15
10599,8,8
10600,8,15
10601,0,0
10602,4,4
10603,0,0
10604,0,0
10605,11,11
10606,13,13
10607,13,15
10608,0,0
10609,0,0
10610,13,13
10611,5,5
10612,0,0
10613,0,0
10614,8,0
10615,13,13
10616,15,15
10617,8,8
10618,13,13
10619,5,5
10620,5,5
10621,0,0
10622,1,15
10623,0,0
10624,13,2
10625,13,13
10626,0,0
10627,2,2
10628,13,13
10629,0,0
10630,8,0
10631,13,4
10632,13,13
10633,13,13
10634,0,0
10635,0,0
10636,0,0
10637,0,0
10638,0,0
10639,2,2
10640,13,13
10641,8,4
10642,0,0
10643,14,14
10644,5,5
10645,0,0
10646,0,0
10647,0,0
10648,0,4
10649,13,13
10650,13,13
10651,13,13
10652,0,0
10653,0,0
10654,0,0
10655,0,0
10656,8,8
10657,13,13
10658,13,13
10659,0,0
10660,0,0
10661,8,8
10662,0,0
10663,0,0
10664,0,0
10665,1,9
10666,0,0
10667,8,14
10668,0,1
10669,0,0
10670,0,0
10671,13,2
10672,13,13
10673,8,4
10674,0,0
10675,13,13
10676,8,14
10677,13,13
10678,0,4
10679,0,0
10680,0,0
10681,13,13
10682,0,0
10683,0,0
10684,0,0
10685,8,8
10686,13,13
10687,13,13
10688,13,15
10689,14,14
10690,5,5
10691,0,0
10692,0,0
10693,0,0
10694,8,8
10695,13,13
10696,13,2
10697,8,8
10698,8,14
10699,15,0
10700,15,0
10701,0,0
10702,0,0
10703,13,13
10704,15,15
10705,14,14
10706,0,0
10707,0,0
10708,4,4
10709,0,0
10710,0,0
10711,0,0
10712,13,13
10713,5,5
10714,0,0
10715,0,0
10716,0,0
10717,0,0
10718,0,0
10719,0,0
10720,0,0
10721,0,0
10722,8,15
10723,8,8
10724,15,15
10725,0,0
10726,0,0
10727,0,0
10728,0,0
10729,0,0
10730,13,13
10731,8,4
10732,8,15
10733,0,0
10734,0,0
10735,0,0
10736,0,0
10737,0,0
10738,0,0
10739,0,4
10740,13,13
10741,13,13
10742,0,0
10743,0,0
10744,0,0
10745,3,3
10746,15,15
10747,0,0
10748,0,0
10749,0,0
10750,8,4
10751,13,13
10752,15,15
10753,14,15
10754,0,15
10755,0,0
10756,0,4
10757,13,13
10758,0,0
10759,0,0
10760,4,4
10761,13,13
10762,13,13
10763,14,14
10764,0,0
10765,5,5
10766,0,0
10767,2,2
10768,0,0
10769,0,0
10770,5,5
10771,0,0
10772,0,0
10773,2,2
10774,0,0
10775,0,0
10776,0,0
10777,13,13
10778,0,0
10779,13,13
10780,0,0
10781,0,0
10782,0,0
10783,0,0
10784,0,0
10785,13,13
10786,0,0
10787,0,0
10788,0,0
10789,0,0
10790,1,0
10791,0,0
10792,0,4
10793,0,5
10794,0,0
10795,0,0
10796,0,0
10797,13,13
10798,0,0
10799,0,0
10800,0,0
10801,0,0
10802,0,0
10803,0,0
10804,13,13
10805,13,13
10806,14,14
10807,14,4
10808,0,0
10809,13,13
10810,13,13
10811,8,15
10812,0,0
10813,0,0
10814,0,0
10815,8,4
10816,0,0
10817,0,0
10818,14,8
10819,0,0
10820,0,0
10821,13,15
10822,13,13
10823,8,8
10824,0,0
10825,15,3
10826,13,13
10827,13,13
10828,0,0
10829,0,0
10830,0,0
10831,0,0
10832,4,15
10833,13,13
10834,13,13
10835,0,0
10836,0,0
10837,0,0
10838,0,0
10839,0,0
10840,8,0
10841,13,15
10842,5,5
10843,0,0
10844,8,8
10845,13,13
10846,13,15
10847,5,5
10848,0,0
10849,0,0
10850,0,0
10851,0,0
10852,0,0
10853,0,0
10854,0,0
10855,15,15
10856,13,4
10857,0,0
10858,14,14
10859,13,15
10860,0,0
10861,0,0
10862,1,0
10863,0,0
10864,0,0
10865,0,0
10866,0,0
10867,0,0
10868,0,0
10869,8,0
10870,0,0
10871,0,0
10872,0,0
10873,13,0
10874,0,0
10875,13,13
10876,0,4
10877,0,0
10878,0,0
10879,13,8
10880,13,13
10881,13,13
10882,1,0
10883,0,0
10884,13,13
10885,8,4
10886,0,0
10887,0,0
10888,0,0
10889,13,15
10890,13,13
10891,14,14
10892,8,4
10893,0,0
10894,2,2
10895,0,0
10896,0,0
10897,13,13
10898,8,14
10899,15,15
10900,0,0
10901,13,13
10902,13,13
10903,11,11
10904,3,14
10905,5,5
10906,13,13
10907,13,13
10908,8,15
10909,0,0
10910,0,0
10911,0,4
10912,13,13
10913,0,0
10914,0,0
10915,0,0
10916,0,15
10917,13,4
10918,13,13
10919,0,0
10920,0,0
10921,0,0
10922,0,0
10923,0,0
10924,13,15
10925,0,0
10926,0,0
10927,0,15
10928,13,15
10929,13,2
10930,0,0
10931,13,13
10932,15,15
10933,0,0
10934,0,0
10935,0,0
10936,0,0
10937,11,11
10938,0,0
10939,0,0
10940,0,8
10941,14,14
10942,0,0
10943,0,0
10944,0,6
10945,11,11
10946,0,0
10947,0,0
10948,0,0
10949,0,0
10950,0,0
10951,13,13
10952,8,4
10953,0,0
10954,0,0
10955,13,10
10956,0,0
10957,0,0
10958,13,15
10959,5,5
10960,1,4
10961,0,0
10962,3,3
10963,0,0
10964,4,8
10965,0,0
10966,0,15
10967,0,0
10968,13,15
10969,14,14
10970,0,4
10971,0,8
10972,0,0
10973,0,0
10974,11,11
10975,13,13
10976,0,0
10977,0,0
10978,13,15
10979,11,11
10980,0,0
10981,8,4
10982,0,0
10983,0,0
10984,13,13
10985,0,0
10986,0,0
10987,13,4
10988,13,14
10989,13,15
10990,0,0
10991,1,1
10992,13,15
10993,0,0
10994,8,2
10995,13,13
10996,15,15
10997,0,0
10998,0,0
10999,0,0
11000,13,15
11001,0,5
11002,0,0
11003,1,0
11004,0,0
11005,0,0
11006,0,0
11007,0,0
11008,0,0
11009,0,0
11010,0,0
11011,0,0
11012,0,0
11013,13,15
11014,0,0
11015,8,8
11016,13,14
11017,8,8
11018,13,8
11019,8,4
11020,8,14
11021,13,13
11022,0,0
11023,14,14
11024,0,15
11025,0,0
11026,13,15
11027,11,8
11028,13,15
11029,8,14
11030,0,0
11031,0,0
11032,0,0
11033,8,8
11034,0,0
11035,0,0
11036,11,11
11037,0,0
11038,0,0
11039,4,8
11040,0,0
11041,0,4
11042,1,0
11043,11,11
11044,13,14
11045,13,15
11046,8,8
11047,0,0
11048,13,13
11049,13,15
11050,0,0
11051,0,0
11052,0,0
11053,0,0
11054,0,0
11055,0,0
11056,0,0
11057,0,0
11058,0,0
11059,0,0
11060,0,0
11061,0,0
11062,11,11
11063,13,11
11064,13,2
11065,0,0
11066,0,0
11067,3,3
11068,0,0
11069,0,0
11070,1,8
11071,0,0
11072,0,0
11073,0,0
11074,0,0
11075,0,14
11076,13,13
11077,13,15
11078,0,0
11079,0,0
11080,0,0
11081,0,0
11082,0,0
11083,13,15
11084,15,15
11085,4,4
11086,0,0
11087,4,4
11088,0,14
11089,0,0
11090,4,4
11091,0,0
11092,8,0
11093,13,13
11094,8,4
11095,13,15
11096,8,15
11097,0,0
11098,0,0
11099,13,15
11100,8,8
11101,8,13
11102,11,11
11103,0,0
11104,0,0
11105,13,13
11106,0,0
11107,0,0
11108,11,11
11109,13,13
11110,3,15
11111,13,15
11112,8,8
11113,0,0
11114,13,8
11115,13,13
11116,0,0
11117,0,0
11118,15,15
11119,15,15
11120,0,0
11121,0,0
11122,0,0
11123,0,0
11124,0,0
11125,13,13
11126,13,15
11127,13,15
11128,0,0
11129,0,0
11130,0,0
11131,8,4
11132,13,13
11133,0,0
11134,0,0
11135,0,0
11136,0,0
11137,8,14
11138,13,15
11139,13,2
11140,0,0
11141,0,0
11142,0,0
11143,0,0
11144,8,14
11145,11,11
11146,3,3
11147,0,0
11148,0,0
11149,0,0
11150,8,14
11151,0,0
11152,0,0
11153,8,8
11154,13,13
11155,15,15
11156,8,15
11157,0,0
11158,0,0
11159,0,0
11160,13,13
11161,8,15
11162,0,0
11163,0,0
11164,8,6
11165,0,0
11166,4,4
11167,0,0
11168,0,0
11169,8,4
11170,0,0
11171,0,0
11172,13,13
11173,0,0
11174,0,0
11175,0,0
11176,13,15
11177,0,0
11178,0,0
11179,8,8
11180,3,11
11181,0,0
11182,0,0
11183,8,4
11184,0,0
11185,0,0
11186,8,0
11187,11,15
11188,13,15
11189,15,15
11190,0,0
11191,0,0
11192,13,13
11193,0,0
11194,0,4
11195,13,15
11196,13,15
11197,8,8
11198,0,3
11199,0,0
11200,13,15
11201,0,0
11202,0,0
11203,0,0
11204,0,0
11205,15,0
11206,0,0
11207,0,8
11208,13,13
11209,13,13
11210,13,15
11211,13,13
11212,0,0
11213,0,0
11214,0,0
11215,8,11
11216,1,8
11217,0,8
11218,8,14
11219,0,0
11220,0,0
11221,0,0
11222,15,15
11223,0,0
11224,0,0
11225,0,4
11226,4,4
11227,0,0
11228,0,11
11229,8,0
11230,13,13
11231,11,11
11232,0,0
11233,0,0
11234,13,10
11235,13,13
11236,0,0
11237,0,0
11238,13,13
11239,13,13
11240,0,0
11241,0,0
11242,13,13
11243,13,13
11244,0,0
11245,0,15
11246,0,0
11247,0,0
11248,0,0
11249,13,2
11250,8,15
11251,0,0
11252,13,13
11253,15,0
11254,0,0
11255,0,0
11256,8,4
11257,13,2
11258,13,15
11259,13,15
11260,8,4
11261,0,0
11262,0,0
11263,0,4
11264,8,14
11265,13,13
11266,0,0
11267,0,0
11268,0,0
11269,0,0
11270,9,9
11271,13,13
11272,0,0
11273,0,0
11274,4,4
11275,4,4
11276,0,0
11277,0,0
11278,0,0
11279,13,13
11280,13,13
11281,13,13
11282,0,0
11283,0,0
11284,0,0
11285,0,4
11286,13,13
11287,13,15
11288,13,13
11289,0,0
11290,0,0
11291,8,4
11292,0,0
11293,0,0
11294,0,0
11295,0,11
11296,8,15
11297,13,13
11298,15,15
11299,0,0
11300,0,0
11301,13,13
11302,0,0
11303,13,13
11304,13,15
11305,14,14
11306,0,0
11307,8,4
11308,13,13
11309,0,0
11310,0,0
11311,0,0
11312,0,0
11313,13,4
11314,13,13
11315,0,0
11316,0,12
11317,0,0
11318,0,0
11319,8,15
11320,8,14
11321,11,11
11322,0,0
11323,0,0
11324,0,0
11325,0,0
11326,13,13
11327,0,0
11328,13,13
11329,0,0
11330,0,0
11331,8,8
11332,13,13
11333,8,14
11334,0,0
11335,0,0
11336,0,0
11337,0,0
11338,0,0
11339,0,0
11340,0,0
11341,0,0
11342,8,8
11343,8,4
11344,0,0
11345,13,4
11346,0,0
11347,0,0
11348,0,0
11349,15,0
11350,0,0
11351,0,0
11352,0,15
11353,13,13
11354,13,15
11355,14,14
11356,0,0
11357,13,13
11358,0,0
11359,0,0
11360,13,13
11361,13,13
11362,0,0
11363,0,0
11364,11,8
11365,8,15
11366,0,0
11367,0,0
11368,15,15
11369,0,0
11370,0,0
11371,0,0
11372,0,1
11373,0,2
11374,13,13
11375,13,13
11376,13,13
11377,0,0
11378,0,0
11379,0,0
11380,0,8
11381,13,13
11382,13,13
11383,8,8
11384,3,3
11385,0,0
11386,0,0
11387,0,0
11388,0,0
11389,13,13
11390,13,13
11391,13,15
11392,0,0
11393,0,0
11394,3,0
11395,0,5
11396,13,15
11397,0,0
11398,0,0
11399,0,0
11400,0,0
11401,0,0
11402,13,13
11403,4,4
11404,0,0
11405,0,0
11406,13,13
11407,13,13
11408,13,15
11409,0,0
11410,0,0
11411,0,0
11412,8,4
11413,15,15
11414,0,0
11415,13,13
11416,0,0
11417,0,0
11418,0,0
11419,11,11
11420,0,8
11421,15,15
11422,13,4
11423,0,0
11424,3,3
11425,13,13
11426,13,13
11427,13,13
11428,8,8
11429,4,4
11430,0,0
11431,0,0
11432,0,0
11433,15,15
11434,0,0
11435,0,4
11436,0,0
11437,0,0
11438,0,0
11439,0,15
11440,8,0
11441,8,8
11442,13,15
11443,0,0
11444,0,0
11445,0,0
11446,0,0
11447,13,13
11448,13,13
11449,0,0
11450,0,0
11451,8,0
11452,0,0
11453,0,0
11454,13,15
11455,13,13
11456,13,15
11457,13,13
11458,15,15
11459,0,0
11460,0,0
11461,8,8
11462,0,0
11463,13,13
11464,0,0
11465,0,0
11466,0,0
11467,0,4
11468,0,0
11469,0,0
11470,13,13
11471,13,15
11472,13,15
11473,0,0
11474,13,13
11475,13,15
11476,0,0
11477,0,0
11478,0,0
11479,13,4
11480,13,15
11481,8,14
11482,15,14
11483,0,0
11484,8,8
11485,13,13
11486,13,13
11487,4,0
11488,0,0
11489,0,0
11490,0,0
11491,13,13
11492,13,13
11493,13,13
11494,13,13
11495,13,13
11496,0,0
11497,0,0
11498,13,13
11499,8,15
11500,0,0
11501,0,0
11502,15,15
11503,0,0
11504,0,0
11505,13,15
11506,0,0
11507,0,0
11508,15,0
11509,0,0
11510,0,0
11511,0,0
11512,13,15
11513,13,13
11514,0,4
11515,13,13
11516,15,15
11517,0,0
11518,13,15
11519,0,0
11520,0,0
11521,8,1
11522,8,4
11523,13,4
11524,14,14
11525,0,0
11526,0,0
11527,8,15
11528,13,15
11529,0,0
11530,13,10
11531,13,13
11532,15,15
11533,0,0
11534,0,0
11535,8,8
11536,13,4
11537,15,15
11538,0,0
11539,0,0
11540,13,15
11541,0,0
11542,0,0
11543,13,15
11544,13,13
11545,2,2
11546,0,0
11547,0,0
11548,13,2
11549,14,8
11550,0,0
11551,0,0
11552,13,13
11553,0,0
11554,0,0
11555,0,0
11556,13,13
11557,8,13
11558,13,13
11559,0,0
11560,8,0
11561,13,13
11562,8,14
11563,0,0
11564,0,0
11565,0,0
11566,13,13
11567,13,15
11568,0,0
11569,0,0
11570,8,15
11571,0,0
11572,0,0
11573,0,14
11574,0,0
11575,13,13
11576,13,15
11577,13,13
11578,13,15
11579,15,4
11580,0,0
11581,0,0
11582,13,14
11583,13,13
11584,13,13
11585,8,0
11586,15,0
11587,13,13
11588,0,0
11589,0,0
11590,8,4
11591,13,13
11592,13,2
11593,13,13
11594,0,0
11595,0,0
11596,0,0
11597,0,0
11598,0,0
11599,0,0
11600,0,0
11601,0,0
11602,13,13
11603,13,15
11604,13,15
11605,8,8
11606,0,0
11607,0,0
11608,8,4
11609,4,1
11610,0,0
11611,0,0
11612,0,4
11613,15,15
11614,13,4
11615,8,15
11616,0,0
11617,0,0
11618,0,0
11619,0,0
11620,3,3
11621,8,15
11622,13,13
11623,13,15
11624,0,0
11625,0,0
11626,0,0
11627,13,13
11628,0,15
11629,0,14
11630,13,13
11631,13,4
11632,0,0
11633,0,0
11634,0,0
11635,8,4
11636,0,0
11637,0,0
11638,0,0
11639,0,0
11640,13,13
11641,13,13
11642,13,15
11643,0,0
11644,0,0
11645,8,14
11646,15,15
11647,0,8
11648,13,13
11649,13,15
11650,0,0
11651,0,0
11652,0,0
11653,13,13
11654,0,0
11655,0,6
11656,13,13
11657,4,15
11658,0,0
11659,0,0
11660,13,13
11661,9,9
11662,0,0
11663,15,15
11664,13,13
11665,0,0
11666,0,0
11667,15,15
11668,0,0
11669,15,15
11670,0,0
11671,0,0
11672,14,14
11673,0,0
11674,0,0
11675,0,12
11676,0,0
11677,0,0
11678,0,0
11679,0,0
11680,0,0
11681,0,0
11682,0,4
11683,0,14
11684,13,15
11685,13,15
11686,13,4
11687,0,0
11688,13,13
11689,13,13
11690,13,15
11691,13,13
11692,13,8
11693,0,0
11694,0,0
11695,0,0
11696,0,0
11697,0,0
11698,13,13
11699,0,0
11700,13,13
11701,15,15
11702,13,2
11703,0,0
11704,0,0
11705,13,15
11706,15,15
11707,0,0
11708,0,0
11709,0,0
11710,0,0
11711,8,14
11712,15,15
11713,0,0
11714,0,0
11715,8,14
11716,13,13
11717,0,14
11718,1,15
11719,0,0
11720,0,0
11721,0,0
11722,8,4
11723,13,13
11724,4,8
11725,0,0
11726,0,0
11727,13,13
11728,4,15
11729,0,0
11730,0,4
11731,0,8
11732,13,13
11733,8,4
11734,0,0
11735,0,0
11736,13,13
11737,13,13
11738,11,11
11739,11,11
11740,13,13
11741,0,14
11742,14,14
11743,13,4
11744,0,0
11745,13,13
11746,13,15
11747,8,15
11748,13,15
11749,8,15
11750,0,0
11751,0,0
11752,0,0
11753,0,0
11754,13,15
11755,0,0
11756,0,0
11757,0,0
11758,13,2
11759,8,4
11760,8,8
11761,8,8
11762,13,13
11763,0,15
11764,0,0
11765,0,0
11766,0,0
11767,0,11
11768,0,0
11769,0,0
11770,11,11
11771,8,4
11772,0,0
11773,0,0
11774,0,0
11775,13,13
11776,8,8
11777,0,0
11778,0,0
11779,8,4
11780,8,8
11781,0,0
11782,8,0
11783,0,0
11784,13,13
11785,13,13
11786,13,13
11787,8,15
11788,0,0
11789,0,0
11790,13,13
11791,0,0
11792,0,0
11793,0,0
11794,8,8
11795,8,8
11796,0,0
11797,0,0
11798,8,4
11799,0,0
11800,13,15
11801,13,13
11802,0,0
11803,0,0
11804,0,0
11805,0,0
11806,13,15
11807,13,13
11808,13,15
11809,13,0
11810,0,0
11811,11,11
11812,0,0
11813,0,0
11814,0,11
11815,8,4
11816,13,15
11817,0,0
11818,0,0
11819,0,0
11820,0,0
11821,13,4
11822,0,0
11823,8,14
11824,8,15
11825,13,15
11826,8,8
11827,0,0
11828,8,15
11829,8,15
11830,0,0
11831,0,0
11832,0,0
11833,13,13
11834,8,15
11835,8,4
11836,0,0
11837,0,0
11838,0,0
11839,8,4
11840,13,15
11841,0,2
11842,13,13
11843,0,0
11844,0,0
11845,0,2
11846,13,13
11847,8,4
11848,0,0
11849,13,13
11850,13,13
11851,3,4
11852,0,0
11853,0,0
11854,15,2
11855,13,13
11856,13,15
11857,0,0
11858,0,14
11859,13,13
11860,0,0
11861,0,0
11862,13,15
11863,2,2
11864,4,4
11865,0,0
11866,3,2
11867,8,4
11868,8,8
11869,0,0
11870,13,13
11871,13,2
11872,13,14
11873,8,11
11874,0,0
11875,0,0
11876,0,0
11877,0,0
11878,3,3
11879,8,8
11880,13,13
11881,0,0
11882,0,15
11883,13,15
11884,13,4
11885,0,0
11886,13,13
11887,0,0
11888,0,0
11889,13,13
11890,8,15
11891,0,0
11892,13,13
11893,13,13
11894,13,15
11895,0,0
11896,0,0
11897,8,14
11898,0,0
11899,0,0
11900,13,13
11901,8,14
11902,13,13
11903,0,0
11904,13,15
11905,13,13
11906,8,8
11907,15,15
11908,13,4
11909,8,4
11910,4,0
11911,0,0
11912,0,4
11913,13,12
11914,15,14
11915,13,15
11916,0,0
11917,13,15
11918,0,0
11919,0,0
11920,13,13
11921,15,15
11922,13,13
11923,8,4
11924,8,14
11925,15,15
11926,0,0
11927,0,0
11928,8,15
11929,13,13
11930,0,0
11931,0,0
11932,4,4
11933,0,0
11934,0,0
11935,13,13
11936,11,13
11937,0,0
11938,8,8
11939,13,13
11940,0,0
11941,0,0
11942,0,0
11943,13,13
11944,14,14
11945,0,0
11946,13,13
11947,8,4
11948,11,11
11949,8,15
11950,13,15
11951,8,8
11952,13,13
11953,0,0
11954,0,0
11955,13,13
11956,0,0
11957,0,0
11958,13,15
11959,8,8
11960,13,15
11961,15,15
11962,0,0
11963,13,13
11964,13,15
11965,0,0
11966,0,0
11967,8,8
11968,8,4
11969,0,0
11970,0,0
11971,13,13
11972,13,15
11973,0,0
11974,14,14
11975,0,0
11976,8,14
11977,3,15
11978,15,15
11979,0,0
11980,0,0
11981,0,0
11982,11,11
11983,8,8
11984,8,4
11985,0,0
11986,0,0
11987,13,15
11988,13,15
11989,0,0
11990,13,13
11991,13,13
11992,0,0
11993,13,13
11994,11,11
11995,13,13
11996,1,3
11997,0,0
11998,0,0
11999,11,8
12000,15,4
12001,8,14
12002,8,14
12003,0,0
12004,3,3
12005,13,13
12006,0,4
12007,13,15
12008,8,4
12009,0,0
12010,13,2
12011,0,0
12012,0,0
12013,13,15
12014,13,15
12015,13,15
12016,8,4
12017,0,0
12018,11,8
12019,13,2
12020,14,14
12021,8,15
12022,8,14
12023,0,0
12024,0,8
12025,13,15
12026,8,8
12027,11,11
12028,0,4
12029,13,13
12030,13,13
12031,0,0
12032,0,0
12033,8,4
12034,13,2
12035,13,13
12036,0,0
12037,0,0
12038,13,13
12039,0,0
12040,0,0
12041,0,0
12042,0,0
12043,8,8
12044,13,15
12045,8,4
12046,8,8
12047,0,0
12048,0,0
12049,0,0
12050,13,13
12051,13,13
12052,0,0
12053,0,0
12054,13,13
12055,13,13
12056,0,8
12057,13,13
12058,13,4
12059,15,15
12060,0,0
12061,0,4
12062,8,4
12063,13,2
12064,13,13
12065,0,0
12066,13,13
12067,8,14
12068,0,0
12069,13,15
12070,13,13
12071,8,4
12072,0,0
12073,0,4
12074,13,15
12075,13,13
12076,8,11
12077,13,4
12078,4,4
12079,8,15
12080,0,0
12081,0,0
12082,13,2
12083,13,15
12084,13,13
12085,13,13
12086,0,0
12087,13,13
12088,0,15
12089,8,8
12090,8,15
12091,13,13
12092,4,8
12093,13,13
12094,0,0
12095,8,8
12096,13,13
12097,0,4
12098,8,14
12099,13,13
12100,0,0
12101,13,13
12102,13,13
12103,0,0
12104,13,13
12105,13,13
12106,8,8
12107,0,0
12108,0,0
12109,13,13
12110,8,15
12111,0,0
12112,0,0
12113,4,4
12114,0,0
12115,8,8
12116,8,15
12117,0,8
12118,2,2
12119,0,0
12120,13,14
12121,8,8
12122,13,13
12123,13,13
12124,0,0
12125,1,15
12126,13,13
12127,0,0
12128,0,8
12129,13,13
12130,0,0
12131,8,0
12132,13,13
12133,13,13
12134,8,4
